record_id,window_id,MI,edge_node,route,latency_ms,energy_mj,pro_preferred,oobl_best,lat_A,lat_B
107.0,142,5000,edge-central,A,384.4897,10.75,,,,
107.0,143,5000,edge-south,A,399.5809,10.75,,,,
107.0,144,5000,edge-west,A,409.1985,10.75,,,,
107.0,145,5000,edge-north,A,403.0702,10.75,,,,
107.0,146,5000,edge-central,A,401.1979,10.75,,,,
107.0,147,5000,edge-south,A,385.6059,10.75,,,,
107.0,148,5000,edge-west,A,379.2933,10.75,,,,
107.0,149,5000,edge-north,A,385.6375,10.75,,,,
107.0,150,5000,edge-central,A,394.779,10.75,,,,
107.0,151,5000,edge-south,A,406.7426,10.75,,,,
107.0,152,5000,edge-west,A,383.7657,10.75,,,,
107.0,153,5000,edge-north,A,405.4572,10.75,,,,
107.0,154,5000,edge-central,A,398.0671,10.75,,,,
107.0,155,5000,edge-south,A,409.3734,10.75,,,,
107.0,156,5000,edge-west,A,377.78,10.75,,,,
107.0,157,5000,edge-north,A,407.3484,10.75,,,,
107.0,158,5000,edge-central,A,390.5727,10.75,,,,
107.0,159,5000,edge-south,A,402.9934,10.75,,,,
107.0,160,5000,edge-west,A,380.0553,10.75,,,,
107.0,161,5000,edge-north,A,400.265,10.75,,,,
107.0,162,5000,edge-central,A,381.5802,10.75,,,,
107.0,163,5000,edge-south,A,392.9276,10.75,,,,
107.0,164,5000,edge-west,A,392.1391,10.75,,,,
107.0,165,5000,edge-north,A,390.6112,10.75,,,,
107.0,166,5000,edge-central,A,390.3639,10.75,,,,
107.0,167,5000,edge-south,A,389.2112,10.75,,,,
107.0,168,5000,edge-west,A,380.6116,10.75,,,,
107.0,169,5000,edge-north,A,406.3413,10.75,,,,
107.0,170,5000,edge-central,A,404.7461,10.75,,,,
107.0,171,5000,edge-south,A,387.5349,10.75,,,,
107.0,172,5000,edge-west,A,381.0524,10.75,,,,
107.0,173,5000,edge-north,A,402.11,10.75,,,,
107.0,174,5000,edge-central,A,383.4481,10.75,,,,
107.0,175,5000,edge-south,A,378.282,10.75,,,,
107.0,176,5000,edge-west,A,407.5774,10.75,,,,
107.0,177,5000,edge-north,A,395.0047,10.75,,,,
107.0,178,5000,edge-central,A,401.5115,10.75,,,,
107.0,179,5000,edge-south,A,378.9615,10.75,,,,
107.0,180,5000,edge-west,A,384.5822,10.75,,,,
107.0,181,5000,edge-north,A,399.3757,10.75,,,,
107.0,182,5000,edge-central,A,384.8256,10.75,,,,
107.0,183,5000,edge-south,A,396.8881,10.75,,,,
107.0,184,5000,edge-west,A,404.9937,10.75,,,,
107.0,185,5000,edge-north,A,378.6941,10.75,,,,
107.0,186,5000,edge-central,A,391.1688,10.75,,,,
107.0,187,5000,edge-south,A,391.3671,10.75,,,,
107.0,188,5000,edge-west,A,391.6594,10.75,,,,
107.0,189,5000,edge-north,A,387.1413,10.75,,,,
107.0,190,5000,edge-central,A,384.8414,10.75,,,,
107.0,191,5000,edge-south,A,402.2403,10.75,,,,
107.0,192,5000,edge-west,A,393.4838,10.75,,,,
107.0,193,5000,edge-north,A,390.3597,10.75,,,,
107.0,194,5000,edge-central,A,400.3285,10.75,,,,
107.0,195,5000,edge-south,A,398.8974,10.75,,,,
107.0,196,5000,edge-west,A,377.6469,10.75,,,,
107.0,197,5000,edge-north,A,400.6465,10.75,,,,
107.0,198,5000,edge-central,A,394.0851,10.75,,,,
107.0,199,5000,edge-south,A,393.3285,10.75,,,,
107.0,200,5000,edge-west,A,405.0044,10.75,,,,
107.0,201,5000,edge-north,A,402.7453,10.75,,,,
107.0,202,5000,edge-central,A,394.9992,10.75,,,,
107.0,203,5000,edge-south,A,406.6953,10.75,,,,
107.0,204,5000,edge-west,A,398.7327,10.75,,,,
107.0,205,5000,edge-north,A,387.0408,10.75,,,,
107.0,206,5000,edge-central,A,383.141,10.75,,,,
107.0,207,5000,edge-south,A,406.994,10.75,,,,
107.0,208,5000,edge-west,A,405.7988,10.75,,,,
107.0,209,5000,edge-north,A,388.205,10.75,,,,
107.0,210,5000,edge-central,A,387.1326,10.75,,,,
107.0,211,5000,edge-south,A,386.8289,10.75,,,,
107.0,212,5000,edge-west,A,401.1284,10.75,,,,
107.0,213,5000,edge-north,A,380.7327,10.75,,,,
107.0,214,5000,edge-central,A,388.4224,10.75,,,,
107.0,215,5000,edge-south,A,388.2182,10.75,,,,
107.0,216,5000,edge-west,A,399.2844,10.75,,,,
107.0,217,5000,edge-north,A,381.2731,10.75,,,,
107.0,218,5000,edge-central,A,388.4851,10.75,,,,
107.0,219,5000,edge-south,A,401.5242,10.75,,,,
107.0,220,5000,edge-west,A,389.1811,10.75,,,,
107.0,221,5000,edge-north,A,391.2405,10.75,,,,
107.0,222,5000,edge-central,A,386.6016,10.75,,,,
107.0,223,5000,edge-south,A,408.9401,10.75,,,,
107.0,224,5000,edge-west,A,397.7775,10.75,,,,
107.0,225,5000,edge-north,A,384.3395,10.75,,,,
107.0,226,5000,edge-central,A,390.1719,10.75,,,,
107.0,227,5000,edge-south,A,389.0082,10.75,,,,
107.0,228,5000,edge-west,A,380.3564,10.75,,,,
107.0,229,5000,edge-north,A,406.5696,10.75,,,,
107.0,230,5000,edge-central,A,402.0944,10.75,,,,
107.0,231,5000,edge-south,A,388.8806,10.75,,,,
107.0,232,5000,edge-west,A,405.2751,10.75,,,,
107.0,233,5000,edge-north,A,385.7333,10.75,,,,
107.0,234,5000,edge-central,A,392.5926,10.75,,,,
107.0,235,5000,edge-south,A,403.5546,10.75,,,,
107.0,236,5000,edge-west,A,404.7491,10.75,,,,
107.0,237,5000,edge-north,A,388.011,10.75,,,,
107.0,238,5000,edge-central,A,406.88,10.75,,,,
107.0,239,5000,edge-south,A,407.5329,10.75,,,,
107.0,240,5000,edge-west,A,388.728,10.75,,,,
107.0,241,5000,edge-north,A,405.8499,10.75,,,,
107.0,242,5000,edge-central,A,393.5497,10.75,,,,
107.0,243,5000,edge-south,A,406.4877,10.75,,,,
107.0,244,5000,edge-west,A,381.8023,10.75,,,,
107.0,245,5000,edge-north,A,380.6191,10.75,,,,
107.0,246,5000,edge-central,A,381.7487,10.75,,,,
107.0,247,5000,edge-south,A,397.5555,10.75,,,,
107.0,248,5000,edge-west,A,398.3068,10.75,,,,
107.0,249,5000,edge-north,A,404.078,10.75,,,,
107.0,250,5000,edge-central,A,391.4004,10.75,,,,
107.0,251,5000,edge-south,A,381.306,10.75,,,,
107.0,252,5000,edge-west,A,384.3688,10.75,,,,
107.0,253,5000,edge-north,A,380.5334,10.75,,,,
107.0,254,5000,edge-central,A,380.6947,10.75,,,,
107.0,255,5000,edge-south,A,399.9402,10.75,,,,
107.0,256,5000,edge-west,A,396.3277,10.75,,,,
107.0,257,5000,edge-north,A,392.7164,10.75,,,,
107.0,258,5000,edge-central,A,403.1385,10.75,,,,
107.0,259,5000,edge-south,A,395.6446,10.75,,,,
107.0,260,5000,edge-west,A,400.9008,10.75,,,,
107.0,261,5000,edge-north,A,390.4083,10.75,,,,
107.0,262,5000,edge-central,A,393.0251,10.75,,,,
107.0,263,5000,edge-south,A,406.8824,10.75,,,,
107.0,264,5000,edge-west,A,382.153,10.75,,,,
107.0,265,5000,edge-north,A,380.8989,10.75,,,,
107.0,266,5000,edge-central,A,382.7606,10.75,,,,
107.0,267,5000,edge-south,A,393.2635,10.75,,,,
107.0,268,5000,edge-west,A,400.7344,10.75,,,,
107.0,269,5000,edge-north,A,384.7838,10.75,,,,
107.0,270,5000,edge-central,A,388.3909,10.75,,,,
107.0,271,5000,edge-south,A,382.9852,10.75,,,,
107.0,272,5000,edge-west,A,380.5761,10.75,,,,
107.0,273,5000,edge-north,A,380.9034,10.75,,,,
107.0,274,5000,edge-central,A,392.1297,10.75,,,,
107.0,275,5000,edge-south,A,405.2901,10.75,,,,
107.0,276,5000,edge-west,A,398.8524,10.75,,,,
107.0,277,5000,edge-north,A,381.9179,10.75,,,,
107.0,278,5000,edge-central,A,407.281,10.75,,,,
107.0,279,5000,edge-south,A,388.2816,10.75,,,,
107.0,280,5000,edge-west,A,382.2144,10.75,,,,
107.0,281,5000,edge-north,A,396.6223,10.75,,,,
107.0,282,5000,edge-central,A,405.1057,10.75,,,,
107.0,283,5000,edge-south,A,387.6197,10.75,,,,
107.0,284,5000,edge-west,A,405.7233,10.75,,,,
107.0,285,5000,edge-north,A,403.8012,10.75,,,,
107.0,286,5000,edge-central,A,403.0585,10.75,,,,
107.0,287,5000,edge-south,A,388.9749,10.75,,,,
107.0,288,5000,edge-west,A,394.7721,10.75,,,,
107.0,289,5000,edge-north,A,389.4088,10.75,,,,
107.0,290,5000,edge-central,A,380.9383,10.75,,,,
107.0,291,5000,edge-south,A,407.3534,10.75,,,,
107.0,292,5000,edge-west,A,391.5811,10.75,,,,
107.0,293,5000,edge-north,A,387.2273,10.75,,,,
107.0,294,5000,edge-central,A,393.7313,10.75,,,,
107.0,295,5000,edge-south,A,383.2903,10.75,,,,
107.0,296,5000,edge-west,A,390.4036,10.75,,,,
107.0,297,5000,edge-north,A,403.4673,10.75,,,,
107.0,298,5000,edge-central,A,380.6531,10.75,,,,
107.0,299,5000,edge-south,A,396.4964,10.75,,,,
107.0,300,5000,edge-west,A,400.577,10.75,,,,
107.0,301,5000,edge-north,A,395.5044,10.75,,,,
107.0,302,5000,edge-central,A,385.1864,10.75,,,,
107.0,303,5000,edge-south,A,394.0196,10.75,,,,
107.0,304,5000,edge-west,A,387.2429,10.75,,,,
107.0,305,5000,edge-north,A,385.4569,10.75,,,,
107.0,306,5000,edge-central,A,386.2051,10.75,,,,
107.0,307,5000,edge-south,A,403.6787,10.75,,,,
107.0,308,5000,edge-west,A,387.4515,10.75,,,,
107.0,309,5000,edge-north,A,383.6081,10.75,,,,
107.0,310,5000,edge-central,A,380.5636,10.75,,,,
107.0,311,5000,edge-south,A,403.7555,10.75,,,,
107.0,312,5000,edge-west,A,389.1915,10.75,,,,
107.0,313,5000,edge-north,A,400.5844,10.75,,,,
107.0,314,5000,edge-central,A,394.0766,10.75,,,,
107.0,315,5000,edge-south,A,408.2439,10.75,,,,
107.0,316,5000,edge-west,A,398.1071,10.75,,,,
107.0,317,5000,edge-north,A,398.1397,10.75,,,,
107.0,318,5000,edge-central,A,378.1184,10.75,,,,
107.0,319,5000,edge-south,A,392.9636,10.75,,,,
107.0,320,5000,edge-west,A,403.1061,10.75,,,,
107.0,321,5000,edge-north,A,401.3534,10.75,,,,
107.0,322,5000,edge-central,A,390.3093,10.75,,,,
107.0,323,5000,edge-south,A,407.8045,10.75,,,,
107.0,324,5000,edge-west,A,383.3052,10.75,,,,
107.0,325,5000,edge-north,A,389.438,10.75,,,,
107.0,326,5000,edge-central,A,387.4438,10.75,,,,
107.0,327,5000,edge-south,A,389.9332,10.75,,,,
107.0,328,5000,edge-west,A,405.0847,10.75,,,,
107.0,329,5000,edge-north,A,384.7362,10.75,,,,
107.0,330,5000,edge-central,A,394.1298,10.75,,,,
107.0,331,5000,edge-south,A,399.6764,10.75,,,,
107.0,332,5000,edge-west,A,377.5451,10.75,,,,
107.0,333,5000,edge-north,A,391.5404,10.75,,,,
107.0,334,5000,edge-central,A,402.1302,10.75,,,,
107.0,335,5000,edge-south,A,379.3705,10.75,,,,
107.0,336,5000,edge-west,A,399.2856,10.75,,,,
107.0,337,5000,edge-north,A,397.1096,10.75,,,,
107.0,338,5000,edge-central,A,399.5951,10.75,,,,
107.0,339,5000,edge-south,A,383.4335,10.75,,,,
107.0,340,5000,edge-west,A,395.4591,10.75,,,,
107.0,341,5000,edge-north,A,388.7549,10.75,,,,
107.0,342,5000,edge-central,A,401.2421,10.75,,,,
107.0,343,5000,edge-south,A,399.3944,10.75,,,,
107.0,344,5000,edge-west,A,389.8793,10.75,,,,
107.0,345,5000,edge-north,A,388.4514,10.75,,,,
107.0,346,5000,edge-central,A,392.4302,10.75,,,,
107.0,347,5000,edge-south,A,401.6841,10.75,,,,
107.0,348,5000,edge-west,A,379.2465,10.75,,,,
107.0,349,5000,edge-north,A,377.6829,10.75,,,,
107.0,350,5000,edge-central,A,387.4666,10.75,,,,
107.0,351,5000,edge-south,A,399.5878,10.75,,,,
107.0,352,5000,edge-west,A,403.0059,10.75,,,,
107.0,353,5000,edge-north,A,393.0376,10.75,,,,
107.0,354,5000,edge-central,A,392.829,10.75,,,,
107.0,355,5000,edge-south,A,402.4175,10.75,,,,
107.0,356,5000,edge-west,A,396.7574,10.75,,,,
107.0,357,5000,edge-north,A,403.2114,10.75,,,,
107.0,358,5000,edge-central,A,397.4235,10.75,,,,
107.0,359,5000,edge-south,A,394.0327,10.75,,,,
107.0,360,5000,edge-west,A,388.7216,10.75,,,,
108.0,243,5000,edge-north,A,399.1,10.75,,,,
109.0,13,5000,edge-central,A,389.8177,10.75,,,,
109.0,23,5000,edge-south,A,396.0193,10.75,,,,
109.0,24,5000,edge-west,A,386.2922,10.75,,,,
109.0,32,5000,edge-north,A,381.5507,10.75,,,,
109.0,45,5000,edge-central,A,405.9012,10.75,,,,
109.0,64,5000,edge-south,A,406.7119,10.75,,,,
109.0,89,5000,edge-west,A,390.5262,10.75,,,,
109.0,94,5000,edge-north,A,389.6604,10.75,,,,
109.0,96,5000,edge-central,A,401.3021,10.75,,,,
109.0,109,5000,edge-south,A,396.2223,10.75,,,,
109.0,124,5000,edge-west,A,401.4751,10.75,,,,
109.0,127,5000,edge-north,A,398.937,10.75,,,,
109.0,145,5000,edge-central,A,382.8024,10.75,,,,
109.0,146,5000,edge-south,A,409.9423,10.75,,,,
109.0,161,5000,edge-west,A,389.0857,10.75,,,,
109.0,196,5000,edge-north,A,388.3543,10.75,,,,
109.0,208,5000,edge-central,A,386.6814,10.75,,,,
109.0,209,5000,edge-south,A,401.4559,10.75,,,,
109.0,228,5000,edge-west,A,400.1571,10.75,,,,
109.0,229,5000,edge-north,A,380.1342,10.75,,,,
109.0,230,5000,edge-central,A,399.4124,10.75,,,,
109.0,231,5000,edge-south,A,389.1807,10.75,,,,
109.0,232,5000,edge-west,A,392.7417,10.75,,,,
109.0,233,5000,edge-north,A,392.3449,10.75,,,,
109.0,249,5000,edge-central,A,401.6456,10.75,,,,
109.0,264,5000,edge-south,A,405.1486,10.75,,,,
109.0,265,5000,edge-west,A,382.8908,10.75,,,,
109.0,267,5000,edge-north,A,384.792,10.75,,,,
109.0,269,5000,edge-central,A,401.7283,10.75,,,,
109.0,282,5000,edge-south,A,399.7476,10.75,,,,
109.0,290,5000,edge-west,A,386.9111,10.75,,,,
109.0,293,5000,edge-north,A,406.9407,10.75,,,,
109.0,300,5000,edge-central,A,387.0473,10.75,,,,
109.0,301,5000,edge-south,A,381.2197,10.75,,,,
109.0,316,5000,edge-west,A,389.7425,10.75,,,,
109.0,317,5000,edge-north,A,409.4096,10.75,,,,
109.0,318,5000,edge-central,A,402.0627,10.75,,,,
109.0,319,5000,edge-south,A,379.2395,10.75,,,,
109.0,320,5000,edge-west,A,388.6028,10.75,,,,
109.0,321,5000,edge-north,A,381.1311,10.75,,,,
109.0,322,5000,edge-central,A,392.9972,10.75,,,,
109.0,323,5000,edge-south,A,405.7685,10.75,,,,
109.0,324,5000,edge-west,A,382.3488,10.75,,,,
109.0,325,5000,edge-north,A,408.6859,10.75,,,,
109.0,326,5000,edge-central,A,380.5538,10.75,,,,
109.0,327,5000,edge-south,A,383.8,10.75,,,,
109.0,328,5000,edge-west,A,406.8632,10.75,,,,
109.0,329,5000,edge-north,A,388.8638,10.75,,,,
109.0,330,5000,edge-central,A,395.0433,10.75,,,,
109.0,331,5000,edge-south,A,393.4623,10.75,,,,
109.0,332,5000,edge-west,A,397.7262,10.75,,,,
109.0,333,5000,edge-north,A,379.3976,10.75,,,,
109.0,334,5000,edge-central,A,393.325,10.75,,,,
109.0,335,5000,edge-south,A,388.6604,10.75,,,,
109.0,336,5000,edge-west,A,393.849,10.75,,,,
109.0,337,5000,edge-north,A,395.9445,10.75,,,,
109.0,338,5000,edge-central,A,386.7634,10.75,,,,
109.0,339,5000,edge-south,A,404.5003,10.75,,,,
109.0,340,5000,edge-west,A,393.5607,10.75,,,,
109.0,341,5000,edge-north,A,394.5422,10.75,,,,
109.0,342,5000,edge-central,A,380.8725,10.75,,,,
109.0,343,5000,edge-south,A,389.9061,10.75,,,,
109.0,344,5000,edge-west,A,409.2506,10.75,,,,
109.0,345,5000,edge-north,A,381.3904,10.75,,,,
109.0,346,5000,edge-central,A,383.4052,10.75,,,,
109.0,347,5000,edge-south,A,392.6639,10.75,,,,
109.0,348,5000,edge-west,A,393.7826,10.75,,,,
109.0,349,5000,edge-north,A,387.7623,10.75,,,,
109.0,350,5000,edge-central,A,400.6325,10.75,,,,
109.0,351,5000,edge-south,A,401.7364,10.75,,,,
109.0,352,5000,edge-west,A,385.5078,10.75,,,,
109.0,353,5000,edge-north,A,383.1995,10.75,,,,
109.0,354,5000,edge-central,A,392.245,10.75,,,,
109.0,355,5000,edge-south,A,404.8855,10.75,,,,
109.0,356,5000,edge-west,A,402.8628,10.75,,,,
109.0,357,5000,edge-north,A,385.7029,10.75,,,,
109.0,358,5000,edge-central,A,384.298,10.75,,,,
109.0,359,5000,edge-south,A,386.3648,10.75,,,,
109.0,360,5000,edge-west,A,402.9222,10.75,,,,
112.0,19,5000,edge-north,A,399.0089,10.75,,,,
112.0,20,5000,edge-central,A,404.8291,10.75,,,,
112.0,55,5000,edge-south,A,404.8529,10.75,,,,
112.0,112,5000,edge-west,A,392.8506,10.75,,,,
112.0,117,5000,edge-north,A,379.9388,10.75,,,,
112.0,118,5000,edge-central,A,405.2682,10.75,,,,
112.0,134,5000,edge-south,A,394.7749,10.75,,,,
112.0,136,5000,edge-west,A,389.2356,10.75,,,,
112.0,145,5000,edge-north,A,399.7879,10.75,,,,
112.0,151,5000,edge-central,A,407.0635,10.75,,,,
112.0,152,5000,edge-south,A,384.9696,10.75,,,,
112.0,174,5000,edge-west,A,405.3438,10.75,,,,
112.0,175,5000,edge-north,A,393.8593,10.75,,,,
112.0,178,5000,edge-central,A,394.2812,10.75,,,,
112.0,179,5000,edge-south,A,387.8701,10.75,,,,
112.0,185,5000,edge-west,A,410.0844,10.75,,,,
112.0,216,5000,edge-north,A,393.5351,10.75,,,,
112.0,220,5000,edge-central,A,393.2188,10.75,,,,
112.0,272,5000,edge-south,A,378.8137,10.75,,,,
112.0,274,5000,edge-west,A,392.1526,10.75,,,,
113.0,122,5000,edge-north,A,389.4799,10.75,,,,
114.0,67,5000,edge-central,A,388.4921,10.75,,,,
116.0,121,5000,edge-south,A,387.6559,10.75,,,,
116.0,122,5000,edge-west,A,395.1328,10.75,,,,
116.0,200,5000,edge-north,A,406.7447,10.75,,,,
116.0,270,5000,edge-central,A,384.4539,10.75,,,,
116.0,278,5000,edge-south,A,395.3201,10.75,,,,
116.0,281,5000,edge-west,A,400.3007,10.75,,,,
118.0,155,5000,edge-north,A,387.3094,10.75,,,,
118.0,322,5000,edge-central,A,387.407,10.75,,,,
118.0,345,5000,edge-south,A,397.9289,10.75,,,,
119.0,4,5000,edge-west,A,396.0646,10.75,,,,
119.0,5,5000,edge-north,A,394.7684,10.75,,,,
119.0,6,5000,edge-central,A,397.0574,10.75,,,,
119.0,7,5000,edge-south,A,406.9455,10.75,,,,
119.0,8,5000,edge-west,A,398.3129,10.75,,,,
119.0,10,5000,edge-north,A,408.8934,10.75,,,,
119.0,11,5000,edge-central,A,383.3225,10.75,,,,
119.0,14,5000,edge-south,A,386.6017,10.75,,,,
119.0,15,5000,edge-west,A,409.3356,10.75,,,,
119.0,16,5000,edge-north,A,399.0232,10.75,,,,
119.0,17,5000,edge-central,A,393.9321,10.75,,,,
119.0,22,5000,edge-south,A,392.0408,10.75,,,,
119.0,24,5000,edge-west,A,385.7691,10.75,,,,
119.0,27,5000,edge-north,A,395.5068,10.75,,,,
119.0,29,5000,edge-central,A,385.8594,10.75,,,,
119.0,33,5000,edge-south,A,401.372,10.75,,,,
119.0,34,5000,edge-west,A,395.4453,10.75,,,,
119.0,35,5000,edge-north,A,385.6917,10.75,,,,
119.0,38,5000,edge-central,A,386.1706,10.75,,,,
119.0,39,5000,edge-south,A,391.0444,10.75,,,,
119.0,42,5000,edge-west,A,407.7758,10.75,,,,
119.0,45,5000,edge-north,A,393.24,10.75,,,,
119.0,46,5000,edge-central,A,406.4223,10.75,,,,
119.0,47,5000,edge-south,A,405.6975,10.75,,,,
119.0,48,5000,edge-west,A,385.4656,10.75,,,,
119.0,49,5000,edge-north,A,383.1399,10.75,,,,
119.0,51,5000,edge-central,A,385.4212,10.75,,,,
119.0,55,5000,edge-south,A,392.7228,10.75,,,,
119.0,56,5000,edge-west,A,396.763,10.75,,,,
119.0,59,5000,edge-north,A,401.0768,10.75,,,,
119.0,60,5000,edge-central,A,385.7173,10.75,,,,
119.0,61,5000,edge-south,A,394.605,10.75,,,,
119.0,62,5000,edge-west,A,398.8556,10.75,,,,
119.0,65,5000,edge-north,A,381.6759,10.75,,,,
119.0,66,5000,edge-central,A,407.3041,10.75,,,,
119.0,68,5000,edge-south,A,380.2831,10.75,,,,
119.0,69,5000,edge-west,A,388.7799,10.75,,,,
119.0,70,5000,edge-north,A,400.0996,10.75,,,,
119.0,72,5000,edge-central,A,387.8104,10.75,,,,
119.0,73,5000,edge-south,A,403.0544,10.75,,,,
119.0,74,5000,edge-west,A,381.2291,10.75,,,,
119.0,76,5000,edge-north,A,399.5473,10.75,,,,
119.0,79,5000,edge-central,A,404.6442,10.75,,,,
119.0,80,5000,edge-south,A,379.5636,10.75,,,,
119.0,84,5000,edge-west,A,403.3229,10.75,,,,
119.0,85,5000,edge-north,A,403.8949,10.75,,,,
119.0,88,5000,edge-central,A,405.1017,10.75,,,,
119.0,89,5000,edge-south,A,378.1224,10.75,,,,
119.0,90,5000,edge-west,A,392.1542,10.75,,,,
119.0,92,5000,edge-north,A,389.6379,10.75,,,,
119.0,93,5000,edge-central,A,395.2463,10.75,,,,
119.0,94,5000,edge-south,A,400.8199,10.75,,,,
119.0,110,5000,edge-west,A,404.0992,10.75,,,,
119.0,111,5000,edge-north,A,392.0614,10.75,,,,
119.0,112,5000,edge-central,A,408.8534,10.75,,,,
119.0,115,5000,edge-south,A,395.9676,10.75,,,,
119.0,117,5000,edge-west,A,408.3239,10.75,,,,
119.0,118,5000,edge-north,A,390.5968,10.75,,,,
119.0,123,5000,edge-central,A,386.5644,10.75,,,,
119.0,124,5000,edge-south,A,387.8083,10.75,,,,
119.0,130,5000,edge-west,A,397.8726,10.75,,,,
119.0,134,5000,edge-north,A,383.9444,10.75,,,,
119.0,135,5000,edge-central,A,380.8589,10.75,,,,
119.0,137,5000,edge-south,A,401.1307,10.75,,,,
119.0,142,5000,edge-west,A,390.651,10.75,,,,
119.0,143,5000,edge-north,A,379.7264,10.75,,,,
119.0,147,5000,edge-central,A,383.6017,10.75,,,,
119.0,150,5000,edge-south,A,405.6214,10.75,,,,
119.0,153,5000,edge-west,A,398.7619,10.75,,,,
119.0,154,5000,edge-north,A,404.1388,10.75,,,,
119.0,155,5000,edge-central,A,402.5329,10.75,,,,
119.0,157,5000,edge-south,A,397.4764,10.75,,,,
119.0,165,5000,edge-west,A,393.5669,10.75,,,,
119.0,167,5000,edge-north,A,383.7973,10.75,,,,
119.0,174,5000,edge-central,A,396.8831,10.75,,,,
119.0,177,5000,edge-south,A,400.0005,10.75,,,,
119.0,178,5000,edge-west,A,399.1857,10.75,,,,
119.0,190,5000,edge-north,A,378.3663,10.75,,,,
119.0,191,5000,edge-central,A,385.4123,10.75,,,,
119.0,192,5000,edge-south,A,402.775,10.75,,,,
119.0,193,5000,edge-west,A,391.9115,10.75,,,,
119.0,195,5000,edge-north,A,390.2843,10.75,,,,
119.0,196,5000,edge-central,A,410.1659,10.75,,,,
119.0,197,5000,edge-south,A,409.5316,10.75,,,,
119.0,199,5000,edge-west,A,406.2086,10.75,,,,
119.0,209,5000,edge-north,A,395.0152,10.75,,,,
119.0,213,5000,edge-central,A,397.757,10.75,,,,
119.0,216,5000,edge-south,A,398.6017,10.75,,,,
119.0,217,5000,edge-west,A,397.6551,10.75,,,,
119.0,219,5000,edge-north,A,392.7976,10.75,,,,
119.0,222,5000,edge-central,A,387.7764,10.75,,,,
119.0,224,5000,edge-south,A,384.1683,10.75,,,,
119.0,227,5000,edge-west,A,381.8228,10.75,,,,
119.0,229,5000,edge-north,A,403.5978,10.75,,,,
119.0,245,5000,edge-central,A,396.0498,10.75,,,,
119.0,246,5000,edge-south,A,395.4998,10.75,,,,
119.0,247,5000,edge-west,A,402.3907,10.75,,,,
119.0,249,5000,edge-north,A,382.9262,10.75,,,,
119.0,250,5000,edge-central,A,399.9512,10.75,,,,
119.0,259,5000,edge-south,A,380.8061,10.75,,,,
119.0,263,5000,edge-west,A,402.7717,10.75,,,,
119.0,264,5000,edge-north,A,379.3696,10.75,,,,
119.0,266,5000,edge-central,A,394.0789,10.75,,,,
119.0,267,5000,edge-south,A,403.2002,10.75,,,,
119.0,276,5000,edge-west,A,397.3779,10.75,,,,
119.0,282,5000,edge-north,A,406.6474,10.75,,,,
119.0,285,5000,edge-central,A,405.0975,10.75,,,,
119.0,288,5000,edge-south,A,392.3259,10.75,,,,
119.0,289,5000,edge-west,A,407.1791,10.75,,,,
119.0,315,5000,edge-north,A,386.1804,10.75,,,,
119.0,316,5000,edge-central,A,406.9847,10.75,,,,
119.0,321,5000,edge-south,A,389.8273,10.75,,,,
119.0,322,5000,edge-west,A,387.0757,10.75,,,,
119.0,323,5000,edge-north,A,390.2655,10.75,,,,
119.0,325,5000,edge-central,A,397.4378,10.75,,,,
119.0,326,5000,edge-south,A,398.8743,10.75,,,,
119.0,331,5000,edge-west,A,408.0794,10.75,,,,
119.0,334,5000,edge-north,A,383.7441,10.75,,,,
119.0,337,5000,edge-central,A,400.3406,10.75,,,,
119.0,340,5000,edge-south,A,382.5175,10.75,,,,
119.0,343,5000,edge-west,A,408.5882,10.75,,,,
121.0,313,5000,edge-north,A,396.5462,10.75,,,,
122.0,0,5000,edge-central,A,392.269,10.75,,,,
122.0,1,5000,edge-south,A,390.9292,10.75,,,,
122.0,2,5000,edge-west,A,400.1609,10.75,,,,
122.0,3,5000,edge-north,A,406.3219,10.75,,,,
122.0,4,5000,edge-central,A,393.24,10.75,,,,
122.0,5,5000,edge-south,A,380.3455,10.75,,,,
122.0,6,5000,edge-west,A,381.6757,10.75,,,,
122.0,7,5000,edge-north,A,395.7688,10.75,,,,
122.0,8,5000,edge-central,A,379.625,10.75,,,,
122.0,9,5000,edge-south,A,383.9559,10.75,,,,
122.0,10,5000,edge-west,A,405.0162,10.75,,,,
122.0,11,5000,edge-north,A,399.7024,10.75,,,,
122.0,12,5000,edge-central,A,409.4327,10.75,,,,
122.0,13,5000,edge-south,A,394.0765,10.75,,,,
122.0,14,5000,edge-west,A,387.6705,10.75,,,,
122.0,15,5000,edge-north,A,404.1732,10.75,,,,
122.0,16,5000,edge-central,A,383.0872,10.75,,,,
122.0,17,5000,edge-south,A,384.4035,10.75,,,,
122.0,18,5000,edge-west,A,384.1789,10.75,,,,
122.0,19,5000,edge-north,A,380.7292,10.75,,,,
122.0,20,5000,edge-central,A,400.7233,10.75,,,,
122.0,21,5000,edge-south,A,396.9019,10.75,,,,
122.0,22,5000,edge-west,A,391.3654,10.75,,,,
122.0,23,5000,edge-north,A,405.7969,10.75,,,,
122.0,24,5000,edge-central,A,398.6435,10.75,,,,
122.0,25,5000,edge-south,A,393.8429,10.75,,,,
122.0,26,5000,edge-west,A,388.1655,10.75,,,,
122.0,27,5000,edge-north,A,395.839,10.75,,,,
122.0,28,5000,edge-central,A,389.442,10.75,,,,
122.0,29,5000,edge-south,A,379.0878,10.75,,,,
